Nombre,Posición,Part,Min,Pas I,Pas C,Pases prog,Pas Cl,Asis,xA,OCG,Reg,Pres Int,Pres C,Distancia,Esprints/90,Ent I,Ent C,Ent Cl,FC,FR,Ama,Roj.,Rob,Desp,Pos Gan/90,Pos Perd/90,Disparos,Disparos fuera área/90,TaP,Gol,Goles fuera del área,xG,Cab Int,Cab,DsR,Rec.1,Cen.In,Cen.Com,Cen I-Ab,Cen C-Ab
player_525,"DF (IC), CR (I)",5 (6),648,355,304,35,13,0,"0,75",3,3,53,12,"85,0 km","11,39",19,16,1,3,4,1,0,14,12,"15,14","11,81",4,"0,14",1,0,0,"0,37",40,29,3,5,60,9,13,3
player_526,"DF (IC), CR/ME (I)",4 (8),545,329,299,40,4,1,"0,66",0,6,52,13,"73,2 km","12,55",21,15,2,9,5,1,1,10,8,"9,91","13,54",0,0,-,0,0,0,34,24,4,2,11,3,11,3
player_527,DF/CR (I),38,3.376,1.772,1.491,244,51,1,"2,16",4,75,330,94,"475,4 km","13,86",123,96,5,44,45,7,0,101,49,"7,44","17,22",3,"0,03",0,0,0,"0,39",196,108,7,31,78,11,78,11
player_528,"ME (C), MP (IC), DL (C)",32 (5),2.345,678,596,40,27,4,"6,2",11,39,213,59,"326,9 km","9,17",55,42,1,30,49,5,0,29,12,"4,57",16,93,"1,27",45,12,0,"11,94",169,32,0,4,48,12,27,6
player_529,ME/MP (C),18 (12),1.350,672,592,56,28,3,"2,76",8,9,155,45,"181,3 km","9,73",34,30,0,13,10,0,0,25,10,"12,27","11,53",9,"0,2",2,0,0,"1,02",39,17,0,5,190,38,16,3
player_530,POR,20 (1),1.816,440,316,0,0,0,0,0,0,0,0,"103,3 km",0,3,1,0,0,4,0,0,0,-,"2,23","9,37",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_531,DF (C),37,3.061,1.893,1.699,126,8,1,"1,7",0,4,100,32,"378,0 km",5,46,42,6,28,5,2,0,51,47,"12,73","3,47",14,"0,21",3,0,1,"1,63",263,183,37,23,3,1,3,1
player_532,"DF (C), MC, ME (C)",6 (28),1.424,839,756,83,23,5,"3,64",5,9,150,37,"203,0 km","10,81",37,30,2,21,9,2,0,25,11,"8,53","5,25",6,"0,06",2,0,0,"0,91",57,22,7,7,7,1,7,1
player_533,DF/CR/ME/MP (I),28,2.384,858,683,84,20,3,"3,62",4,89,284,73,"341,2 km","15,74",66,51,3,14,39,0,0,52,31,"8,98","11,21",51,"0,76",23,6,3,"5,68",91,38,1,13,77,25,72,24
player_534,DF/CR/ME/MP (D),1 (22),731,301,254,22,5,0,"0,4",0,28,94,25,"101,0 km","14,16",26,23,1,10,12,0,0,19,5,"5,66","19,82",22,"0,62",9,1,1,"2,25",41,11,0,3,25,3,25,3
player_535,"MP (C), DL (C)",20 (16),1.840,460,402,15,8,1,"1,54",4,23,152,43,"237,6 km","7,34",39,31,0,22,57,5,0,16,6,"1,91","18,88",75,"1,03",34,11,2,"8,31",183,58,0,2,13,0,13,0
player_536,"DF (C), MC",38,3.418,2.074,1.898,154,42,0,"0,88",1,8,140,53,"424,2 km","5,29",70,61,13,22,19,4,0,53,38,"13,59","3,9",31,"0,18",9,4,0,"4,49",291,203,28,14,3,1,3,1
player_537,MP (DIC),25 (11),2.534,964,795,68,30,1,"2,67",9,73,358,91,"351,3 km","15,34",75,52,1,36,46,0,0,37,20,"4,01","18,61",53,"0,53",18,8,1,"6,83",125,17,0,14,88,13,88,13
player_538,DF (C),11,953,605,547,39,3,1,"1,69",2,1,49,21,"118,8 km","5,29",25,20,4,8,3,1,0,24,12,"11,24","3,87",1,0,0,0,0,"0,1",84,58,12,8,2,0,2,0
player_539,"MC, ME (C)",29 (5),2.628,1.544,1.357,143,29,1,"2,83",4,18,300,68,"370,8 km","11,54",68,50,1,36,28,0,0,52,22,"12,16","5,72",23,"0,38",7,1,0,"2,33",91,38,7,10,12,5,12,5
player_540,DF (C),2 (3),277,180,174,13,1,0,"0,19",1,2,5,3,"37,2 km","5,52",3,3,0,3,0,0,1,3,5,"11,05","2,27",0,0,-,0,0,0,27,15,2,1,0,0,0,0
player_541,"MC, ME (C)",5 (27),1.230,646,573,47,8,3,"2,67",2,8,171,37,"176,8 km","12,51",37,26,0,27,11,3,0,15,3,"10,1","13,02",18,"0,44",5,1,1,"2,19",63,38,1,3,10,1,10,1
player_542,"ME (C), MP (DIC)",36,2.643,907,764,48,69,5,"6,5",10,54,248,64,"383,5 km","10,93",52,40,0,34,31,0,1,51,24,"10,56","16,58",43,"0,37",17,5,2,"3,4",172,62,0,13,182,37,25,10
player_543,"ME (I), MP (DIC), DL (C)",40,2.564,908,794,55,32,1,"4,68",5,100,360,78,"345,6 km","13,2",60,50,0,25,34,2,0,59,23,"5,2","17,59",63,"0,6",25,5,1,"7,12",130,25,0,13,80,16,80,16
player_544,"DF (C), MC",1 (3),152,84,76,4,4,0,"0,17",0,0,18,1,"22,3 km","12,43",1,1,0,0,0,0,0,3,3,"8,88","7,7",1,"0,59",0,0,0,"0,02",6,4,0,2,0,0,0,0
player_545,"MC, ME (C)",4 (27),790,446,400,39,4,0,"0,75",1,2,86,32,"108,6 km","10,71",34,24,3,2,8,1,0,16,5,"7,41","6,72",3,"0,23",1,0,0,"0,16",25,17,2,1,3,1,3,1
player_546,POR,3 (1),284,79,71,0,0,0,0,0,0,0,0,"16,3 km",0,0,-,0,0,4,0,0,0,-,"2,54","7,92",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_547,POR,44,3.960,1.014,633,0,2,0,0,0,0,0,0,"254,1 km",0,3,1,0,0,15,0,0,0,-,"2,91","9,45",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_548,"ME (DC), MP (DIC)",3 (14),447,189,167,6,4,2,"1,54",6,9,59,11,"59,2 km","10,27",10,9,0,1,5,0,0,12,5,"9,66","12,68",16,"0,4",4,1,0,"2,77",21,3,0,2,16,2,9,1
player_549,"MC, ME/MP (C)",29,2.395,1.203,1.050,99,43,4,"4,41",6,23,321,77,"327,9 km","11,12",68,50,1,29,11,4,0,41,19,"13,45","11,72",26,"0,3",8,2,0,"2,43",100,49,0,9,35,4,24,4
player_550,"MP (DIC), DL (C)",43,2.621,946,777,65,39,2,"2,94",9,53,332,72,"377,6 km","11,92",64,48,1,20,34,0,0,56,17,9,"12,53",60,"0,72",25,8,3,"7,32",149,47,0,9,46,4,46,4
player_551,"DF (DI), CR/MP (D)",33,2.837,1.438,1.220,154,36,1,"3,26",5,44,258,80,"396,9 km","16,02",100,83,12,18,43,0,0,70,49,"10,63","12,37",25,"0,16",6,2,0,"3,04",102,73,18,19,62,5,62,5
player_552,POR,14 (3),1.369,328,192,0,1,0,0,0,0,0,0,"85,9 km",0,1,0,0,0,4,0,0,0,-,"3,16","8,15",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_553,"MP (DI), DL (C)",0 (5),64,18,16,1,0,0,0,0,1,8,1,"11,0 km",-,1,1,0,0,1,0,0,1,0,-,-,1,-,1,0,0,"0,03",5,0,0,0,1,0,1,0
player_554,DL (C),34,2.610,623,501,27,53,2,"0,77",1,24,209,46,"339,9 km","7,45",44,35,0,36,78,2,0,26,14,"2,24","12,97",69,"0,59",36,14,1,"6,25",271,103,0,3,13,0,13,0
player_555,POR,35,3.004,858,600,0,0,0,0,0,0,0,0,"188,7 km",0,5,1,0,2,9,2,0,0,-,"3,89","6,74",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_556,"MP (DI), DL (C)",7 (15),934,222,182,5,5,0,"1,63",1,14,78,9,"116,4 km","5,88",6,6,0,21,26,1,0,13,7,"1,06","19,08",39,"0,96",20,6,1,"4,7",114,25,0,4,13,4,4,2
player_557,DF (C),2,180,108,89,9,1,0,0,0,0,9,4,"21,9 km","5,5",5,3,1,1,0,0,0,4,6,"11,5",5,0,0,-,0,0,0,11,7,1,0,1,0,1,0
player_558,"MC, ME (C)",1 (13),374,189,162,13,3,0,0,1,1,42,10,"47,7 km","9,63",10,9,0,4,3,1,0,7,2,"7,7","15,4",4,"0,24",1,0,0,"0,66",11,3,0,1,1,0,1,0
player_559,"ME (C), MP (DIC)",36,2.829,1.060,884,94,59,8,"5,77",12,67,361,97,"381,2 km","13,87",90,73,3,24,39,0,0,50,23,"6,3","12,25",73,"0,8",39,10,2,"8,87",193,77,0,4,109,14,109,14
player_560,POR,0 (1),73,19,10,0,0,0,0,0,0,0,0,"5,6 km",0,0,-,0,0,0,0,0,0,-,"2,47","9,86",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_561,"MC, ME (C)",14 (12),1.178,700,648,64,13,2,"0,62",2,8,138,45,"169,5 km","12,99",46,37,0,17,9,0,0,20,7,"9,86","6,65",3,"0,08",0,0,0,"0,27",34,11,1,5,6,1,6,1
player_562,POR,0 (1),38,11,8,0,0,0,0,0,0,0,0,"2,8 km",-,0,-,0,0,0,0,0,0,-,-,-,0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_563,ME/MP (DIC),4 (18),709,328,282,31,14,0,"1,81",4,6,81,20,"92,8 km","11,04",19,12,0,5,3,1,0,12,3,"10,41","12,44",16,"0,51",4,1,0,"2,21",22,5,0,1,8,1,8,1
player_564,"DF (IC), CR (I)",37 (1),3.249,1.701,1.478,200,32,4,"3,98",8,42,343,88,"450,3 km","15,12",125,92,7,42,37,1,0,80,46,"14,93","12,13",20,"0,17",0,0,0,"2,34",208,138,29,29,98,14,98,14
player_565,"ME (I), MP (DIC)",41,3.211,1.092,921,146,39,4,"7,32",11,74,413,137,"459,5 km","15,89",122,106,0,24,40,1,0,73,22,"5,97","11,83",12,"0,06",6,3,1,"1,22",158,41,0,17,108,13,108,13
player_566,"ME (I), MP (DIC), DL (C)",8 (21),891,282,239,23,7,2,"0,73",1,23,112,19,"119,1 km","13,54",18,14,0,12,13,2,0,12,14,"3,74","14,65",23,"0,61",6,0,0,"2,93",58,24,0,9,36,3,36,3
player_567,"ME (C), MP (DIC)",42 (1),3.235,1.057,906,73,97,7,"6,44",10,57,372,95,"478,4 km","12,21",73,55,0,28,32,1,0,47,24,"12,6","16,53",77,"0,7",21,10,3,"9,38",219,53,0,5,232,46,38,9
player_568,"MP (I), DL (C)",42,3.157,725,612,32,22,1,"1,16",2,60,241,39,"406,1 km","6,16",38,31,1,40,67,2,0,39,21,"1,85","19,81",147,"1,2",76,21,2,"17,87",350,121,0,4,12,4,12,4
player_569,"MC, ME (C)",34,2.960,1.509,1.318,107,29,3,"3,02",10,25,368,95,"418,7 km","11,8",99,83,3,56,21,4,1,51,27,"12,41","11,55",30,"0,4",7,3,0,"3,27",144,77,7,19,12,4,12,4
player_570,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_571,"MC, ME/MP (C)",19 (3),1.637,789,665,78,25,4,"2,01",1,15,187,53,"221,7 km","9,95",50,32,1,25,12,8,0,31,13,"15,94","12,48",5,"0,11",0,0,0,"0,39",83,49,0,6,27,4,18,2
player_572,POR,8 (3),844,220,150,0,0,0,0,0,0,0,0,"51,0 km",0,0,-,0,0,2,0,0,0,-,"3,52","7,36",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_573,ME/MP (DI),37 (1),2.451,918,760,70,38,4,"5,06",11,87,333,101,"326,1 km","13,33",93,87,1,25,49,0,0,45,19,"5,1","18,62",56,"0,66",23,7,0,"6,73",109,14,0,8,132,24,132,24
player_574,"MC, ME (C)",11 (21),1.453,676,583,50,18,3,"2,66",4,13,193,50,"198,3 km","11,03",50,39,2,20,6,0,0,24,8,"13,57","10,84",6,"0,06",3,0,0,"0,9",58,17,0,3,23,4,23,4
player_575,"ME (DC), MP (IC)",38,3.255,1.165,981,86,76,4,"5,32",7,48,382,77,"453,6 km","11,28",71,52,1,17,33,0,0,45,29,"14,76","14,96",67,"0,66",29,11,4,"6,05",226,55,0,5,258,34,27,2
player_576,"MP (C), DL (C)",38 (1),3.107,1.069,941,56,32,4,"2,98",2,41,282,67,"441,9 km","11,18",57,48,1,13,26,0,0,57,19,"7,94","19,81",59,"0,52",18,6,0,"6,8",193,40,0,10,26,4,26,4
player_577,MP (DIC),38,2.606,910,780,63,45,4,"6,98",12,79,313,93,"358,8 km","12,29",81,74,0,37,38,2,0,50,24,"5,25","15,92",66,"0,86",25,4,4,"5,92",155,59,0,10,128,27,91,19
player_578,DF/CR/ME/MP (D),24 (1),2.058,1.043,917,128,23,5,"2,97",3,35,199,61,"279,9 km","16,66",76,63,5,19,27,2,0,56,28,"13,08","15,31",19,"0,39",6,1,0,"2,1",110,55,22,13,44,0,44,0
player_579,DF/CR (DI),37 (1),3.220,1.660,1.473,205,31,4,"4,15",8,42,293,79,"457,7 km","16,13",113,93,3,41,32,4,1,81,39,"13,7","14,25",14,"0,11",1,0,0,"1,76",179,98,23,25,83,8,83,8
player_580,DL (C),26 (13),2.249,553,470,14,12,1,"1,3",2,27,169,38,"288,8 km","6,28",41,36,1,26,49,2,0,29,17,"1,92","17,49",81,1,44,11,2,"9,03",268,128,0,2,7,1,7,1
player_581,"MP (DC), DL (C)",15 (3),1.304,495,414,35,29,2,"3,89",5,57,174,49,"163,5 km","12,91",43,30,0,18,16,2,0,31,11,"6,97","16,36",21,"0,55",13,5,0,"2,34",55,11,0,5,53,13,53,13
player_582,"ME/MP (D), DL (C)",42 (4),3.144,1.193,1.027,77,35,3,"5,41",12,142,426,110,"420,0 km","13,02",99,83,0,43,52,2,0,69,17,"4,47","19,32",66,"0,63",17,5,1,"7,37",196,88,0,14,117,18,117,18
player_583,"DF (C), MC, ME (C)",37,3.179,2.110,1.828,148,9,5,"3,26",5,12,170,55,"398,7 km","5,86",65,44,9,22,14,6,0,44,53,"14,58","3,88",12,"0,06",0,0,0,"0,75",216,156,13,17,11,1,11,1
player_584,ME/MP (DC),41,3.249,1.582,1.392,117,50,10,"10,1",19,38,392,118,"442,7 km","9,81",103,88,0,41,34,4,0,55,23,"10,33","13,19",27,"0,22",12,3,0,"2,21",128,24,0,16,101,18,47,8
player_585,DF/CR/ME (D),7 (3),728,370,301,41,7,1,"0,78",3,13,69,26,"106,5 km","14,34",35,27,0,11,9,0,0,11,9,"11,5","14,96",5,"0,25",2,0,0,"0,4",35,27,4,2,22,5,17,4
player_586,DF (C),34,2.998,1.838,1.624,125,8,1,"1,88",2,3,90,38,"359,8 km","4,71",42,37,9,36,7,11,1,49,37,"13,81","3,69",21,"0,15",3,0,0,"2,39",250,161,30,13,6,0,6,0
player_587,DF/CR (DI),31,2.601,1.360,1.188,147,30,3,"2,46",2,29,257,74,"363,9 km","17,89",101,81,8,43,27,4,1,61,40,"14,36","11,87",21,"0,07",1,0,0,"2,73",135,83,13,17,57,7,57,7
player_588,ME/MP (DI),38 (1),3.027,1.113,946,72,44,5,"4,39",10,96,410,105,"411,3 km","13,65",101,86,2,49,45,1,0,47,30,"4,79","18,08",55,"0,48",24,9,4,"4,91",190,69,0,12,103,21,103,21
player_589,DF (C),37,3.101,2.103,1.907,137,9,4,"1,41",2,6,108,35,"400,7 km","6,18",43,38,7,27,12,4,1,54,47,"11,12","4,44",8,"0,03",1,0,0,"1,55",245,184,14,14,4,1,4,1
player_590,"MP (DI), DL (C)",0 (9),119,43,34,3,2,0,"0,46",1,3,18,3,"14,4 km","12,86",3,2,0,1,3,0,0,3,1,0,"19,66",3,"1,51",1,1,0,"0,16",9,0,0,1,3,1,3,1
player_591,DF/CR/ME (I),42,3.511,1.837,1.586,229,51,2,"2,97",3,40,344,101,"511,8 km","16,35",144,112,8,28,29,1,0,104,48,"13,15","13,79",11,"0,08",0,0,1,"1,35",193,87,18,29,174,33,113,25
player_592,"DF (IC), CR (I)",2 (1),253,128,98,16,1,0,0,1,2,30,8,"35,3 km","14,58",13,11,0,4,2,0,0,3,1,"9,96","16,01",0,0,-,0,0,0,15,9,1,2,14,0,6,0
player_593,"MC, ME/MP (C)",38,3.028,1.089,911,79,54,4,"4,61",5,66,327,72,"432,7 km","11,74",66,46,0,24,22,0,0,52,19,"11,41","19,14",46,"0,48",22,6,1,"5,13",193,66,0,6,122,19,32,7
player_594,DF (DC),36,3.059,1.780,1.557,228,19,1,"3,51",3,26,238,62,"435,2 km","12,92",95,69,11,28,30,5,1,85,32,"15,12","11,44",16,"0,06",3,0,0,"1,66",183,130,25,20,45,4,45,4
player_595,"DF (DIC), CR (D)",33 (4),2.920,1.709,1.566,147,16,2,"2,71",5,8,141,41,"393,0 km","8,41",55,45,12,29,20,11,1,58,55,"13,01","5,05",11,"0,12",2,0,0,"1,65",193,130,20,23,26,3,26,3
player_596,DL (C),21 (13),2.212,552,473,17,11,1,"2,11",3,18,177,35,"292,7 km","7,89",35,24,0,39,51,3,0,26,6,"2,32","16,93",102,"1,18",53,17,3,"10,6",259,108,0,3,17,5,17,5
player_597,DF/CR (D),38 (1),3.208,1.306,1.106,138,46,2,"1,93",5,86,438,94,"457,0 km","17,17",109,86,5,34,40,0,0,91,44,"12,26","15,23",12,"0,03",1,0,0,"1,37",149,58,18,25,205,30,205,30
player_598,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_599,DF (C),9 (5),962,601,527,39,3,2,"1,99",1,3,34,10,"121,8 km","5,71",16,13,0,6,1,0,0,16,7,"15,62","3,65",8,"0,28",1,0,0,"0,75",79,61,12,5,1,0,1,0
player_600,DF (DC),4 (1),381,236,202,12,1,0,"0,04",0,0,11,0,"49,6 km","5,91",2,2,0,2,0,1,0,7,9,"11,1","3,78",2,0,1,0,0,"0,22",35,19,6,6,0,0,0,0
player_601,"MP (I), DL (C)",30 (3),2.470,812,704,55,28,2,"2,57",5,59,317,79,"322,4 km","12,68",77,63,0,25,50,1,0,44,24,"4,37","17,64",55,"0,62",13,5,1,"7,2",178,44,0,9,71,14,71,14
player_602,"ME (I), MP (DIC)",1 (27),883,312,252,24,9,1,"2,18",7,22,124,25,"115,9 km","13,25",22,20,0,14,13,1,0,13,3,"2,04","25,89",17,"0,71",5,3,2,"1,44",55,18,0,3,85,16,34,5
player_603,DF/CR/ME (I),9 (5),855,402,335,52,12,1,"0,73",0,10,81,27,"116,5 km","13,79",33,24,1,12,13,1,0,21,14,"13,26","10,74",4,"0,11",1,0,0,"0,77",44,26,7,4,29,3,29,3
player_604,DL (C),1 (7),179,48,39,0,0,0,"0,04",0,3,14,3,"25,7 km","7,04",3,2,0,2,2,0,0,1,0,"0,5","25,14",8,"2,01",4,2,1,"0,44",20,6,0,0,0,0,0,0
player_605,DF (DIC),8 (10),927,472,409,59,8,0,"0,33",0,8,103,18,"129,2 km","16,99",33,30,1,8,8,1,0,26,14,"7,67","16,89",2,"0,1",0,0,0,"0,14",64,46,1,6,17,2,17,2
player_606,"MP (DI), DL (C)",4 (32),1.205,311,272,7,7,1,"1,35",0,12,100,17,"142,2 km","6,42",15,14,0,10,30,0,0,22,4,"1,05","21,66",66,"1,72",29,1,2,"7,59",130,47,0,3,5,0,5,0
player_607,"MC, ME (C)",40,3.075,1.722,1.529,141,34,5,"7,62",9,30,336,103,"439,8 km","11,88",118,86,2,57,19,3,0,55,19,"14,9","6,23",14,"0,15",5,1,1,"1,32",153,67,12,12,7,0,7,0
player_608,"MC, ME (C)",41 (1),3.395,1.984,1.777,203,48,10,"6,79",15,31,366,103,"493,7 km","12,33",97,73,4,57,32,6,0,54,29,"12,41","6,39",24,"0,29",3,1,1,"2,71",139,46,2,11,64,10,13,4
player_609,DF/CR/ME/MP (D),38,3.352,1.711,1.499,209,30,2,"4,33",9,66,310,98,"489,7 km","19,39",129,96,5,32,36,2,1,93,40,"11,06","16,57",31,"0,3",7,3,0,"3,5",202,105,17,12,79,5,79,5
player_610,"ME/MP (D), DL (C)",35,2.822,1.029,875,76,45,6,"3,93",9,86,389,118,"380,8 km","14,57",105,87,3,35,39,5,0,68,21,"4,69","22,36",71,"0,86",26,9,2,"7,37",194,71,0,9,104,10,104,10
player_611,"DF (C), MC, ME (C)",35 (2),2.872,1.669,1.488,123,25,3,"6,45",14,31,289,74,"416,2 km","11,85",85,71,2,50,17,4,0,52,28,"12,82","7,58",12,"0,25",2,0,0,"0,69",155,78,7,12,6,0,6,0
player_612,DF (DC),35,2.965,2.033,1.848,124,14,0,"0,64",4,4,111,40,"368,4 km","5,16",51,42,13,29,3,8,0,68,42,18,"2,67",7,"0,06",3,2,0,"0,6",233,152,40,14,6,1,6,1
player_613,DF (C),38,3.330,2.055,1.830,138,8,2,2,2,3,106,38,"414,3 km","5,05",47,34,9,32,9,5,0,66,33,"21,05","2,95",13,"0,03",2,1,0,"1,2",267,194,20,14,7,0,7,0
player_614,DF (C),35,3.074,2.105,1.901,136,10,0,"0,58",4,12,110,41,"373,1 km","4,51",50,31,11,26,11,8,1,52,49,"17,54","2,9",20,"0,15",5,2,0,"2,45",251,147,21,22,9,0,9,0
player_615,DF/CR/ME/MP (I),35,3.065,1.592,1.411,183,42,1,"2,41",3,46,312,84,"419,1 km","14,39",115,92,10,30,37,0,0,78,45,"11,36","12,3",7,"0,09",0,0,0,"0,93",132,90,3,29,68,7,68,7
player_616,DF/CR/ME (I),35,3.063,1.593,1.366,190,34,3,"4,88",7,46,316,92,"432,2 km","15,4",133,113,5,38,42,3,0,77,45,"13,43","12,87",6,"0,12",1,0,0,"0,26",135,96,15,25,103,14,103,14
player_617,POR,9,810,246,208,0,0,0,0,0,0,0,0,"46,9 km",0,0,-,0,0,1,0,0,0,-,2,"11,33",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_618,DL (C),38,2.769,720,607,33,24,2,"3,24",5,36,206,53,"354,6 km","6,4",55,36,1,35,94,1,0,23,14,"2,76","18,33",117,"1,2",59,19,0,"11,56",306,91,0,2,18,1,18,1
player_619,DF (C),32,2.615,1.553,1.434,131,10,1,"0,34",0,1,85,34,"320,9 km","4,99",48,42,9,22,6,9,1,44,28,"16,18","3,48",7,0,2,1,0,"1,44",245,183,23,11,9,0,9,0
player_620,DL (C),3 (11),437,103,89,1,1,0,"0,42",0,2,37,3,"59,2 km","6,59",3,3,0,7,11,0,0,3,3,"1,24","22,45",19,"0,82",7,3,0,"1,62",53,21,0,1,3,0,3,0
player_621,"MP (DI), DL (C)",36 (2),2.886,983,832,77,39,2,"3,25",5,98,408,107,"390,4 km","12,69",93,82,1,46,45,0,0,60,27,"3,9","18,68",44,"0,47",16,8,1,"4,97",206,68,0,12,123,14,89,9
player_622,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_623,"ME (D), MP (DC)",9 (17),1.025,366,294,35,20,7,"4,36",8,38,125,30,"146,3 km","14,05",27,24,0,9,18,0,0,22,5,"6,15","13,26",32,"1,23",14,1,1,"1,88",68,10,0,6,96,5,47,2
player_624,POR,45,4.050,1.048,756,0,0,0,0,0,0,0,0,"255,6 km",0,2,0,0,0,19,0,0,0,-,"3,13","7,58",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_625,DL (C),1 (4),108,27,26,1,1,0,"0,17",1,0,8,1,"11,4 km","5,83",1,1,0,0,3,0,0,1,0,"1,67","28,33",8,"1,67",4,1,0,"0,84",14,8,0,0,1,0,1,0
player_626,DL (C),12 (6),1.264,323,277,15,15,3,"2,44",6,11,81,21,"153,9 km","6,27",19,12,0,12,38,0,0,18,9,"1,71","19,22",39,"0,64",20,8,0,"4,61",190,84,0,1,6,2,6,2
player_627,POR,40,3.536,865,483,0,3,0,0,0,0,0,0,"218,9 km",0,5,1,0,0,17,0,0,0,-,"3,28","8,91",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_628,ME/MP (DI),36,2.862,1.071,858,89,26,4,"5,8",8,95,344,108,"366,6 km","13,68",92,84,0,30,32,3,0,65,41,"5,6","11,38",33,"0,41",10,2,1,"3,23",203,59,0,16,120,12,120,12
player_629,DL (C),38 (5),3.157,830,717,26,21,5,"2,54",7,27,266,64,"397,9 km","7,13",65,50,0,42,81,2,0,22,13,"2,45","20,04",134,"1,17",62,14,6,"14,69",379,164,0,2,22,2,22,2
player_630,DF/CR/ME/MP (D),33 (1),2.680,1.006,845,100,40,1,"3,24",2,69,352,80,"398,3 km","15,85",78,70,1,25,38,3,0,79,38,"8,73","12,96",16,"0,17",6,0,1,"1,61",129,82,7,18,210,29,210,29
player_631,"ME/MP (D), DL (C)",11 (22),1.233,419,347,42,13,0,"2,04",3,44,193,45,"159,6 km","16,57",43,34,0,10,12,0,0,31,11,"4,23","15,04",15,"0,29",5,0,0,"2,22",79,13,0,6,45,5,35,2
player_632,DF (C),42,3.665,2.530,2.256,141,10,2,"2,16",4,7,110,43,"476,1 km","6,19",55,36,13,37,7,6,0,62,52,"14,46","2,58",17,"0,15",3,0,0,"1,54",286,207,29,20,12,3,12,3
player_633,POR,37 (1),3.333,880,661,0,0,0,0,0,0,0,0,"206,1 km",0,1,0,0,0,7,0,0,0,-,"4,64","7,24",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_634,"DF (C), MC",42,3.705,2.517,2.286,135,10,0,"1,36",4,6,120,42,"460,1 km","4,83",51,36,14,36,7,8,1,72,52,"16,25","3,86",23,"0,12",5,1,1,"2,26",287,200,39,23,4,0,4,0
player_635,"DF (C), CR (D), MC, ME (D)",0 (4),178,100,96,10,0,0,0,0,1,8,3,"25,3 km","8,09",4,3,0,2,0,0,0,2,2,"8,6","6,57",0,0,-,0,0,0,8,4,1,0,0,0,0,0
player_636,"DF (DIC), CR (D), MP (C)",38,3.337,1.722,1.525,217,35,0,"3,29",2,34,311,80,"473,8 km","15,91",126,99,5,42,19,2,0,78,56,"9,95","15,8",8,"0,05",1,0,0,"0,64",154,102,31,39,90,14,90,14
player_637,ME/MP (DI),29,2.309,819,699,76,34,7,"8,17",13,75,298,65,"304,6 km","14,93",60,42,0,44,35,1,0,47,21,"5,57","16,72",48,"0,47",22,6,0,"6,22",141,37,0,9,114,21,72,15
player_638,POR,5 (1),349,95,80,0,0,0,0,0,0,0,0,"23,1 km",0,0,-,0,0,1,0,0,0,-,"2,58","7,99",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_639,POR,22 (1),2.093,543,354,0,0,0,0,0,0,0,0,"132,9 km",0,4,1,0,0,13,0,0,0,-,"4,64","9,5",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_640,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_641,"MC, ME (C)",39,3.395,1.876,1.654,164,40,3,"2,71",6,18,365,104,"496,7 km","11,98",107,77,6,60,22,1,0,48,29,"10,18","7,29",19,"0,21",6,2,0,"2,05",164,91,10,13,10,1,10,1
player_642,"MC, ME (C)",43,3.659,2.095,1.873,168,42,4,"4,43",7,18,410,96,"517,5 km","11,61",98,70,5,43,25,2,0,71,37,"11,66","6,59",11,"0,12",3,0,0,"1,23",157,90,9,22,11,3,11,3
player_643,DF (C),30,2.252,1.545,1.399,94,8,1,"1,54",3,4,91,34,"277,8 km","5,63",40,31,12,8,16,0,0,41,43,"26,74","2,36",20,"0,28",2,1,0,"2,22",162,122,23,13,5,1,5,1
player_644,"ME (C), MP (DIC)",0 (5),104,37,32,4,1,0,"0,16",0,4,14,2,"12,1 km","11,25",2,2,0,0,1,0,0,3,0,"3,46","19,9",1,0,1,0,0,"0,1",7,1,0,0,2,1,2,1
